,room_id,host_id,room_type,city,neighborhood,District,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,latitude,longitude,collected
1718,7637782,34044788,Entire home/apt,Beijing,Zhongguancun,haidian,0,,2,1,1,67,1,39.978018,116.311099,33:18.0
1719,7638866,40080692,Private room,Beijing,Fengtai,fengtai,0,,2,1,1,21,2,39.90317,116.235945,08:39.2
1720,7639029,40083243,Entire home/apt,Beijing,Sanlitun,chaoyang,0,,,3,2,169,1,39.931165,116.439241,12:09.5
1721,7639949,22631022,Private room,??,"???????, ?",chaoyang,1,2,2,1,0.5,29,1,39.895039,116.469296,04:22.0
1722,7639954,23058042,Entire home/apt,??,"??, ?",chaoyang,0,,4,1,1,32,1,39.913113,116.547498,53:00.1
1723,7640366,39675602,Private room,Beijing,Dawanglu,chaoyang,0,,2,1,1,50,1,39.909238,116.474984,59:51.2
1724,7640968,34409018,Entire home/apt,???,"?????, ??",chaoyang,0,,5,1,2,2870,1,39.911834,116.539477,53:17.6
1725,7641203,24532150,Entire home/apt,??,"?????, ?",chaoyang,1,5,4,2,1,56,1,39.910436,116.53982,01:06.9
1726,7641615,39401908,Entire home/apt,Beijing,Zizhuqiao,chaoyang,0,,2,1,1,44,1,39.942647,116.300599,33:18.5
1727,7641874,1803133,Entire home/apt,??,Bei Tai Ping Zhuang,haidian,1,5,2,1,1,44,,39.916998,116.266581,33:33.2
1728,7641966,31280856,Private room,Beijing,Beiyuan,chaoyang,0,,4,1,1,42,1,40.022534,116.413369,58:46.4
1729,7652034,40156156,Private room,Beijing,"Chao Yang Lu, Beijin",chaoyang,0,,2,1,1,40,2,39.916281,116.490314,03:09.3
1730,7656313,38307108,Entire home/apt,Beijing,Liuliqiao/Lize Bridge,fengtai,0,,,4,4,228,3,39.931919,116.404208,13:02.3
1731,7658878,40197053,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,49,1,39.959954,116.485224,54:30.9
1732,7659340,40202020,Private room,??,"???7??, ?",chaoyang,1,5,1,1,1,18,1,39.850544,116.303704,18:12.0
1733,7664687,32469188,Entire home/apt,Beijing,"????10?, Beijin",chaoyang,3,5,2,1,1,64,1,39.915421,116.407826,12:16.1
1734,7664931,40197053,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,49,1,39.961365,116.486635,52:34.3
1735,7665053,34044788,Entire home/apt,Beijing,Yue Tan,xicheng,0,,2,1,1,74,1,39.921762,116.352312,49:22.5
1736,7665326,35287975,Entire home/apt,Beijing,Chaoyang,chaoyang,3,5,,2,1,98,2,39.999215,116.384843,51:56.8
1737,7665496,19171751,Shared room,Beijing,"?????????, Beijin",chaoyang,2,3,1,1,1,15,1,39.982301,116.30392,12:23.1
1738,7665537,34870149,Entire home/apt,??,"???, ?",chaoyang,0,,,4,2,143,1,39.8709,116.46778,52:52.0
1739,7665682,15035752,Private room,Beijing,Wai Avenue,chaoyang,0,,2,1,2,47,1,39.914822,116.457691,02:10.7
1740,7665796,40244126,Entire home/apt,Beijing,Wudaokou,chaoyang,0,,2,1,1,80,1,39.989042,116.332702,33:25.4
1741,7665867,40245040,Entire home/apt,??,"??????, ?",chaoyang,1,5,3,1,1,56,1,40.000813,116.369967,53:47.4
1742,7666347,40248619,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,77,3,39.936238,116.493638,56:14.0
1743,7666385,40248613,Entire home/apt,Beijing,Shilipu,chaoyang,0,,5,3,2,192,1,39.917812,116.518327,52:45.4
1744,7666544,40248613,Entire home/apt,Beijing,Shilipu,chaoyang,0,,5,3,2,226,1,39.917421,116.518688,52:45.6
1745,7669616,15855533,Entire home/apt,Beijing,Beijin,chaoyang,0,,2,0,1,68,1,39.939821,116.441471,12:53.3
1746,7672732,40202020,Private room,??,Huaxiang,chaoyang,1,5,2,1,1,26,1,39.849154,116.3041,18:12.3
1747,7673964,28269134,Entire home/apt,??,"?????, ?",chaoyang,0,,,3,2,274,1,39.898539,116.405556,13:16.0
1748,7678905,31824571,Private room,Beijing,Dawanglu,chaoyang,2,4.5,2,1,1,32,1,39.910594,116.463777,02:03.3
1749,7679585,40244126,Entire home/apt,Beijing,Wudaokou,haidian,0,,2,0,1,90,1,39.989692,116.334771,33:23.8
1750,7680338,35053308,Shared room,Beijing,Dongzhimen,dongcheng,2,5,1,1,1,35,1,39.940368,116.412593,09:00.3
1751,7680607,40336960,Entire home/apt,??,"????, ?",daxing,0,,4,2,1,95,1,39.928175,116.429492,13:17.2
1752,7683152,40350819,Private room,Beijing,Zuojiazhuang,chaoyang,0,,1,1,1,18,1,39.965427,116.446157,23:09.7
1753,7684161,40356435,Private room,??,"????32??, ?",chaoyang,0,,3,1,2,32,1,39.898131,116.469393,03:55.6
1754,7684563,37183098,Shared room,??,"????, ?",chaoyang,1,4,1,1,1,22,1,39.928459,116.441892,06:38.8
1755,7685047,40360736,Shared room,Beijing,Foreign Trade,chaoyang,0,,1,1,1,19,1,39.98468,116.436118,06:44.7
1756,7685194,37310329,Entire home/apt,??,"??????, ?",chaoyang,1,5,2,1,1,63,2,39.942446,116.41726,13:17.1
1757,7686108,19429444,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,2,4.5,1,1,1,32,1,39.891421,116.470114,20:43.2
1758,7686672,12521079,Private room,Beijing,"????????7??, Beijin",chaoyang,0,,2,1,1,43,1,39.936255,116.445696,02:11.0
1759,7686817,38834397,Private room,Beijing,"Tuan Jie Hu bei tou tiao, Beijin",chaoyang,1,5,2,1,1,30,3,39.934278,116.460725,00:22.9
1760,7688815,39801249,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,61,,39.868143,116.458612,51:15.7
1761,7697815,32868963,Entire home/apt,Beijing,Hu Fangqiao,xicheng,0,,4,2,1,45,1,39.889754,116.388153,37:31.9
1762,7698141,37626881,Entire home/apt,Beijing,Fengtai,fengtai,0,,1,2,1,27,1,39.879486,116.275897,25:23.2
1763,7698242,39969300,Entire home/apt,Beijing,Fengtai,fengtai,0,,1,2,1,27,1,39.878139,116.276539,25:22.8
1764,7698247,40433950,Entire home/apt,??????,Fang Zhuang,fengtai,0,,5,2,1,63,2,39.866144,116.43858,23:34.0
1765,7698357,39969300,Entire home/apt,Beijing,Shilipu,chaoyang,0,,2,1,1,46,1,39.922229,116.516685,52:05.1
1766,7698962,31041434,Shared room,ChaoYang district,"JianGuo Road, ChaoYang distric",chaoyang,0,,4,1,1,21,1,39.924479,116.478769,06:49.9
1767,7699093,34580863,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,2,5,2,1,1,24,1,39.881391,116.471222,02:53.6
1768,7699875,40254932,Private room,Beijing,Dongzhimen,dongcheng,0,,2,1,1,72,1,39.936835,116.423647,08:53.9
1769,7699971,40442794,Private room,Beijing,Dongcheng,dongcheng,2,5,2,1,1,30,1,39.929076,116.402227,08:23.2
1770,7700936,28434372,Private room,Beijing,"Jing An Dong, Beijin",chaoyang,1,5,1,1,1,22,1,39.959379,116.448216,00:25.0
1771,7704432,30384850,Entire home/apt,??,"???, ?",chaoyang,1,5,2,1,1,37,1,39.956945,116.374132,45:47.2
1772,7704622,40087236,Private room,Beijing,Beijin,chaoyang,0,,1,1,1,16,1,39.890993,116.449472,20:59.6
1773,7706414,6188525,Entire home/apt,Beijing,"No.1 Che Gong Zhuang street, Beijin",xicheng,1,5,4,2,1,79,1,39.934179,116.354287,48:49.6
1774,7706971,4611651,Entire home/apt,Beijing,Dawanglu,chaoyang,0,,4,2,1,75,1,39.922022,116.460653,56:37.4
1775,7707102,37475943,Entire home/apt,Beijing,Wangjing,chaoyang,0,,3,1,1,80,1,39.994768,116.473565,51:28.4
1776,7707226,34965022,Shared room,??,"?????, ?",chaoyang,1,5,1,1,2,12,1,39.913491,116.53843,06:49.8
1777,7707517,37475943,Entire home/apt,Beijing,Wangjing,chaoyang,1,5,4,1,1,95,1,39.996191,116.473183,52:04.3
1778,7708614,33000508,Entire home/apt,Beijing,Dongzhimen,chaoyang,2,4.5,3,1,1,46,1,39.944784,116.420004,12:22.0
1779,7716879,40332570,Private room,Beijing,Chaoyang,chaoyang,1,5,4,1,1,29,2,39.874033,116.51318,02:03.4
1780,7717037,26770748,Private room,Beijing,Shichahai,xicheng,0,,2,1,1,11,1,39.943332,116.392245,28:24.7
1781,7717216,40546107,Private room,Beijing,Foreign Trade,chaoyang,0,,3,1,1,32,1,39.973698,116.418778,57:24.2
1782,7717455,40332570,Shared room,??,"????, ?",chaoyang,1,4,2,1,1,10,1,39.899827,116.511223,06:49.9
1783,7717950,24956180,Private room,??,"???, ?",chaoyang,0,,2,1,1,32,2,39.932967,116.464632,05:45.7
1784,7718530,40555817,Entire home/apt,Beijing,Dong Si,dongcheng,1,5,2,1,1,64,1,39.926677,116.412544,13:39.8
1785,7720470,37140099,Private room,Beijing,Liuliqiao/Lize Bridge,fengtai,0,,2,1,1,27,5,39.88705,116.308415,24:01.2
1786,7721793,20463673,Private room,??,"??????, ?",fengtai,0,,1,1,1,43,1,39.899921,116.423728,06:50.2
1787,7721834,40493156,Private room,??,"????, ?",fengtai,0,,1,1,1,42,1,39.914143,116.364287,37:59.3
1788,7721987,5706894,Entire home/apt,Beijing,"Pei Xin Jie, Beijin",dongcheng,0,,4,2,1,500,1,39.891832,116.435569,13:02.6
1789,7722662,28893350,Private room,Beijing,"South Sanlitun Road, Beijin",chaoyang,3,5,2,1,0,29,1,39.929994,116.455884,00:24.2
1790,7723959,26954187,Entire home/apt,??,"??????, ?",chaoyang,0,,2,1,1.5,48,1,39.913782,116.537838,54:56.0
1791,7727280,40603559,Entire home/apt,Beijing,"Feng Guan Lu, Beijin",fengtai,0,,,3,1.5,69,1,39.856237,116.302235,25:29.6
1792,7734129,40645325,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,42,1,39.907339,116.581643,57:50.9
1793,7735472,32168949,Private room,Beijing,Jiuxianqiao,chaoyang,0,,2,1,1,29,1,39.991991,116.496458,22:02.4
1794,7735508,32168949,Private room,Beijing,Jiuxianqiao,chaoyang,0,,2,1,1,32,1,39.990807,116.496827,22:02.0
1795,7735792,32168949,Entire home/apt,Beijing,Jiuxianqiao,chaoyang,2,5,,2,1,79,3,39.99163,116.498447,51:47.8
1796,7735889,32168949,Shared room,Beijing,Jiuxianqiao,chaoyang,0,,1,1,1,14,1,39.990716,116.496401,06:44.7
1797,7738481,32409890,Entire home/apt,Beijing,Dongcheng,dongcheng,0,,3,1,1,66,2,39.914632,116.402498,12:08.9
1798,7739557,22314087,Private room,??,"???, ?",dongcheng,0,,2,1,1,18,1,39.910043,116.54584,03:02.1
1799,7740053,40544679,Private room,Beijing,Sanlitun,chaoyang,0,,2,1,1,51,1,39.94648,116.446504,02:40.2
1800,7742774,35833907,Entire home/apt,??,"???, ?",chaoyang,0,,,4,2,129,1,39.871815,116.468858,57:06.0
1801,7743096,35833907,Entire home/apt,??,"???, ?",chaoyang,0,,,4,2,127,1,39.871573,116.469164,52:20.4
1802,7743433,35833907,Private room,??,"???, ?",chaoyang,1,2,2,1,1,25,1,39.869701,116.470844,03:29.9
1803,7743801,40555572,Private room,Beijing,"xueqing road, Beijin",haidian,0,,2,1,1,24,1,40.014386,116.350384,17:13.9
1804,7749225,40735734,Shared room,Beijing,Jiuxianqiao,chaoyang,0,,2,1,0.5,18,1,39.979982,116.503957,06:32.2
1805,7750631,27037072,Shared room,Beijing,"???????2?, Beijin",chaoyang,5,5,4,1,1,23,,39.964871,116.311716,12:23.0
1806,7750760,40748193,Entire home/apt,Beijing,Foreign Trade,chaoyang,1,5,2,0,1,46,1,39.98306,116.437197,28:03.6
1807,7750997,40660442,Shared room,Beijing,Jinsong/Panjiayuan,chaoyang,0,,2,1,1,29,1,39.887112,116.462839,06:49.8
1808,7750999,38801849,Entire home/apt,???,"???, ??",chaoyang,1,5,4,2,1,64,1,39.859273,116.287432,44:18.9
1809,7751528,40753859,Private room,??,"?????, ?",chaoyang,2,2.5,4,1,0.5,32,1,39.932764,116.470098,05:04.3
1810,7751962,40155813,Private room,??,Beiyuan,chaoyang,0,,2,1,0.5,24,1,40.041524,116.416206,58:48.0
1811,7752440,40759185,Entire home/apt,Beijing,Jiuxianqiao,chaoyang,0,,3,1,1,56,1,39.967872,116.485106,52:06.0
1812,7753181,40763092,Private room,??,"?????, ?",daxing,0,,4,1,1,25,1,39.925596,116.615878,05:05.2
1813,7753267,38887599,Entire home/apt,Beijing,Shilipu,chaoyang,0,,,5,3,271,1,39.909516,116.516674,51:06.7
1814,7755614,39115814,Shared room,??,"????, ?",daxing,0,,2,1,1,24,1,39.929382,116.605786,06:38.9
1815,7757447,39885303,Shared room,Beijing,"Fengdu Bolin West Dawang Road, Beijin",chaoyang,2,5,2,1,1,11,1,39.888943,116.475505,06:36.1
1816,7758150,5536099,Entire home/apt,Beijing,"Bei San Huan Dong Lu Fu Lu, Beijin",chaoyang,0,,2,1,1.5,45,5,39.960984,116.454813,51:33.5
1817,7758246,40793771,Private room,Beijing,"???, Beijin",daxing,0,,2,1,0,29,1,40.033523,116.431738,58:46.1
1818,7762992,40442794,Shared room,Beijing,Dongcheng,dongcheng,1,5,1,1,1,22,1,39.927654,116.400384,09:00.3
1819,7764410,31443965,Entire home/apt,??,"??????????, ?",daxing,0,,2,1,2,16,1,39.917956,116.621175,54:56.1
1820,7764507,40202020,Shared room,??,"?????????, ?",daxing,0,,1,1,1,12,1,39.849817,116.304344,10:37.9
1821,7764836,40202020,Shared room,??,"???, ?",daxing,1,4,1,1,1,12,1,39.849399,116.305265,10:37.9
1822,7764952,40834594,Private room,Beijing,Chaoyang,chaoyang,0,,1,1,1,30,2,40.023444,116.557355,05:12.6
1823,7766477,40844901,Shared room,Beijing,Sanlitun,chaoyang,0,,1,1,0.5,13,1,39.938822,116.443859,09:00.4
1824,7767959,39675602,Private room,Beijing,Ji锟� W锟� D锟�i?,chaoyang,0,,2,1,0.5,38,1,39.909055,116.441196,20:23.1
1825,7768173,34262303,Entire home/apt,Beijing,Haidian,haidian,0,,4,2,1,40,2,39.930735,116.2371,33:25.3
1826,7769746,33000508,Entire home/apt,Beijing,Dongzhimen,dongcheng,2,4.5,,2,2,95,1,39.943764,116.418865,13:32.3
1827,7771203,30456975,Shared room,Beijing,Zhuang,chaoyang,1,,1,1,1,11,1,39.918239,116.553218,06:27.5
1828,7772100,33860747,Entire home/apt,Beijing,"Wangjing Street, Beijin",chaoyang,0,,3,1,1,46,2,39.991629,116.471903,51:06.1
1829,7776243,38887599,Private room,??,Shilipu,chaoyang,1,5,2,1,1,52,1,39.908663,116.516045,29:29.7
1830,7777483,30192639,Entire home/apt,Beijing,Dongzhimen,chaoyang,0,,2,1,1,79,,39.940303,116.422813,13:32.6
1831,7777627,40917937,Private room,Beijing,"Xi Si Bei Er Tiao, Beijin",xicheng,0,,2,1,1,95,1,39.926021,116.369731,37:47.5
1832,7778476,40904943,Private room,??,"?????? ???????, ?",xicheng,1,,2,1,1,21,1,39.967627,116.434833,23:17.7
1833,7780060,40836394,Private room,Beijing,"??, Beijin",xicheng,0,,1,1,1,16,1,39.949369,116.560842,05:18.2
1834,7780312,40935413,Private room,Beijing,Beijing University,haidian,1,4,2,1,1,30,1,39.852641,116.317025,18:11.5
1835,7780351,40936012,Entire home/apt,??,"??, ?",chaoyang,0,,2,1,1,30,1,39.958701,116.569084,53:10.8
1836,7780571,40934842,Shared room,Beijing,Sanlitun,chaoyang,0,,1,1,1,20,1,39.941478,116.441601,17:45.4
1837,7782198,40935413,Private room,Beijing,Beijin,chaoyang,2,5,1,1,1,16,3,39.853196,116.315129,18:11.2
1838,7785669,23453434,Private room,Beijing,"Fang qun lu, Beijin",fengtai,0,,,1,2,83,1,39.865372,116.424667,13:55.8
1839,7790678,41000309,Private room,Beijing,Sanlitun,chaoyang,1,5,2,1,1,29,1,39.935912,116.451921,04:29.4
1840,7790704,34801943,Private room,??,"???, ?",miyun,0,,2,1,1,50,1,39.920025,116.503696,03:17.5
1841,7791550,33360665,Private room,??,"????, ?",miyun,1,5,2,1,1,32,1,39.891981,116.469983,02:01.4
1842,7791963,41012007,Entire home/apt,Beijing,Haidian,haidian,0,,,6,1,319,1,39.927515,116.286334,33:18.7
1843,7792827,37364256,Entire home/apt,??,"???, ?",chaoyang,0,,2,1,2,95,1,39.913222,116.539693,52:20.6
1844,7793129,37681045,Private room,Beijing,Shilipu,chaoyang,2,5,1,1,1,20,1,39.925946,116.516626,06:24.1
1845,7794615,34637986,Entire home/apt,??,"??????????, ?",miyun,0,,5,1,1,63,1,39.893671,116.328487,37:44.4
1846,7795058,41028777,Shared room,??,"????6??, ?",miyun,0,,1,1,2,48,1,39.917906,116.456688,13:28.8
1847,7796256,38887599,Shared room,Beijing,Shilipu,chaoyang,0,,2,1,2,52,1,39.910628,116.514042,06:27.5
1848,7796268,28316727,Entire home/apt,Beijing,Wangfujing/Dongdan,chaoyang,1,4,2,0,1,58,1,39.923603,116.423149,11:48.9
1849,7796641,38887599,Private room,Beijing,Shilipu,chaoyang,0,,2,1,2,46,1,39.910289,116.515729,02:54.7
1850,7796856,38887599,Shared room,Beijing,Shilipu,chaoyang,0,,2,1,2,43,1,39.910934,116.514226,06:32.2
1851,7796952,38887599,Shared room,Beijing,Shilipu,chaoyang,0,,2,1,2,43,1,39.910856,116.514244,06:32.2
1852,7799748,41052575,Shared room,??,"?????, ?",chaoyang,0,,1,1,1,19,1,39.911242,116.539538,06:38.9
1853,7802176,25174338,Entire home/apt,Beijing,"jianguomenwai st, Beijin",chaoyang,0,,4,1,1,271,1,39.907161,116.458603,51:20.1
1854,7803503,18400550,Private room,??,"?????, ?",daxing,0,,3,1,1,24,1,39.965647,116.454247,04:18.5
1855,7807536,41098393,Entire home/apt,??,"????, ?",daxing,0,,5,2,1,52,1,39.854176,116.302591,25:33.6
1856,7809963,37369344,Entire home/apt,??,"??????26?, ?",daxing,0,,2,1,1,121,1,39.912164,116.539414,53:06.5
1857,7810091,37369344,Entire home/apt,Beijing,Wai Avenue,daxing,0,,2,1,1,121,1,39.925267,116.43772,52:12.3
1858,7811063,41120159,Entire home/apt,Beijing,Liang Ma Qiao/Sanyuanqiao,chaoyang,0,,3,1,1,77,1,39.956367,116.460151,51:21.5
1859,7811916,38914764,Entire home/apt,??,"Gongti Xilu, ?",chaoyang,0,,,3,2,198,1,39.925816,116.439966,52:25.4
1860,7812517,41129766,Shared room,Beijing,Haidian,haidian,0,,2,1,1,10,1,39.927801,116.290785,12:23.1
1861,7813158,39675602,Shared room,Beijing,Shilipu,chaoyang,0,,1,1,1,15,1,39.92458,116.501912,06:27.5
1862,7813465,39675602,Private room,Beijing,"Jian Guo Men Bei Da Jie, Beijin",dongcheng,0,,1,1,1,24,1,39.915471,116.434981,08:22.6
1863,7813530,39675602,Entire home/apt,Beijing,Ji锟� W锟� D锟�i?,dongcheng,0,,,3,2,158,1,39.907366,116.443384,54:00.3
1864,7818040,40155813,Private room,??,Hu Fangqiao,xicheng,0,,1,1,0.5,23,1,40.043295,116.42381,58:48.4
1865,7820444,41173344,Shared room,Beijing,Great Road,haidian,0,,2,1,1,19,1,39.962531,116.284631,11:32.7
1866,7827763,41219591,Entire home/apt,Beijing,Third Road Jucun/Liucun,fengtai,0,,3,1,1,43,1,39.895302,116.339349,38:13.2
1867,7827900,41219591,Entire home/apt,Beijing,Third Road Jucun/Liucun,fengtai,0,,5,2,2,51,3,39.896489,116.337355,37:44.4
1868,7828754,41226172,Private room,Beijing,Qinghe,daxing,0,,1,1,1,35,1,40.050333,116.329915,25:40.3
1869,7829489,41230662,Entire home/apt,Beijing,Beijin,daxing,0,,1,2,2,64,7,39.899854,116.461141,52:20.0
1870,7830522,41236331,Private room,??,"????, ?",daxing,3,5,2,1,1,37,1,39.925019,116.5248,00:16.5
1871,7830550,41236546,Private room,Beijing,Beijin,daxing,0,,2,1,1,30,1,39.91374,116.539298,00:25.3
1872,7832408,41227253,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,0,,4,1,1,45,1,39.880919,116.459536,01:01.0
1873,7832674,41246953,Entire home/apt,Beijing,"Fu Cheng Men Wai Da Jie, Beijin",xicheng,0,,4,1,1,52,1,39.92355,116.34451,48:49.7
1874,7836259,34637986,Entire home/apt,??,"??????, ?",daxing,0,,4,1,1,43,1,39.890644,116.346973,37:49.2
1875,7836680,34637986,Entire home/apt,??,"?????????, ?",daxing,1,5,2,1,1,38,1,39.88552,116.328018,37:44.5
1876,7842669,21860361,Private room,???,"???, ??",daxing,0,,2,1,1,32,1,39.907056,116.466729,04:45.4
1877,7842984,41325052,Private room,Beijing,Chaoyang,chaoyang,0,,2,1,1,32,2,39.864486,116.576354,03:02.7
1878,7844065,40642228,Private room,Beijing,"Cheng Fu Lu, Beijin",haidian,1,5,2,1,1,39,1,39.991646,116.337877,16:50.5
1879,7845291,31824571,Private room,Beijing,Ji锟� W锟� D锟�i?,chaoyang,0,,2,1,1,29,1,39.905942,116.441745,01:34.1
1880,7845893,40642228,Private room,Beijing,"cheng fu lu, Beijin",haidian,0,,2,1,1,39,1,39.991462,116.338609,16:42.0
1881,7849847,41204486,Private room,??,"???, ?",chaoyang,0,,2,1,1,29,1,39.955355,116.32056,16:50.3
1882,7851722,40603559,Entire home/apt,Beijing,"Feng Guan Lu, Beijin",fengtai,0,,4,2,1,64,1,39.85527,116.302853,25:21.4
1883,7859560,19858572,Entire home/apt,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,0,,2,0,1,44,7,39.922305,116.477363,51:27.5
1884,7860364,41348282,Private room,Beijing,Jiuxianqiao,chaoyang,0,,2,1,1,42,1,39.971175,116.496351,01:34.9
1885,7860810,35373565,Entire home/apt,Beijing,"??????, Beijin",chaoyang,0,,4,2,1,100,3,39.926493,116.425326,17:03.1
1886,7860839,33540613,Entire home/apt,Beijing,Wangfujing/Dongdan,chaoyang,1,5,2,0,1,44,4,39.917925,116.42585,12:08.7
1887,7860942,41432500,Entire home/apt,Beijing,Shichahai,chaoyang,0,,3,2,1,50,1,39.944179,116.401345,12:20.6
1888,7861485,27387045,Entire home/apt,??,Ahn Jung,chaoyang,1,,3,2,1,30,1,39.957356,116.392118,42:56.0
1889,7861670,28845740,Entire home/apt,???,"???, ??",chaoyang,0,,1,1,1,29,1,39.90352,116.407718,13:31.6
1890,7861676,28961845,Shared room,Beijing,Qianmen,dongcheng,0,,4,1,2,32,1,39.896587,116.3898,16:48.4
1891,7862209,41438087,Private room,Beijing,Shuangjing,chaoyang,0,,2,1,1,28,1,39.896904,116.465529,01:01.3
1892,7862824,31824571,Private room,Beijing,Shilipu,chaoyang,0,,2,1,1,27,1,39.918148,116.493939,01:35.6
1893,7863280,31824571,Private room,Beijing,Shilipu,chaoyang,0,,2,1,1,27,1,39.918243,116.493611,02:10.1
1894,7863759,40645325,Entire home/apt,??,"????????????, ?",chaoyang,0,,2,1,1,42,1,39.908601,116.582089,52:59.2
1895,7864048,31824571,Private room,Beijing,Shilipu,chaoyang,1,5,1,1,0.5,16,1,39.917468,116.492824,59:50.6
1896,7865642,41452868,Entire home/apt,???,Third Road Jucun/Liucun,fengtai,0,,5,2,1,59,1,39.89011,116.330504,37:44.5
1897,7865643,30442951,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,0,,1,1,1,20,5,39.929442,116.471927,05:40.3
1898,7867313,41440019,Private room,Chaoyang,Shilipu,daxing,0,,2,1,1,50,1,39.921626,116.506126,30:00.7
1899,7867544,41440019,Private room,Chaoyang,Shilipu,daxing,0,,2,1,1,38,1,39.919751,116.50524,03:22.1
1900,7867820,41440019,Private room,Chaoyang,Shilipu,daxing,0,,1,1,1,32,1,39.920429,116.507688,29:30.9
1901,7867900,33362028,Entire home/apt,??,"??????305???, ?",daxing,0,,4,1,1,42,1,39.895044,116.336202,37:44.5
1902,7867973,41440019,Shared room,Beijing,Shilipu,daxing,0,,1,1,1,15,1,39.921463,116.503906,06:32.2
1903,7874289,41501073,Private room,Beijing,"Chaoyang north street, Beijin",chaoyang,0,,2,1,1,32,1,39.922166,116.48689,00:07.1
1904,7875163,41507131,Private room,??,"???, ?",daxing,0,,2,1,1,26,1,39.89295,116.476191,03:30.1
1905,7875179,38982537,Shared room,Beijing,Guangqumenwai,dongcheng,0,,2,1,1,24,1,39.89771,116.427011,09:00.4
1906,7875308,4269678,Entire home/apt,Beijing,Beijin,daxing,0,,4,2,1,30,2,39.920136,116.595727,52:18.8
1907,7875714,41512835,Private room,??,"????, ?",chaoyang,0,,2,1,1,22,1,39.91685,116.266653,17:46.4
1908,7881068,34637986,Entire home/apt,??,"????, ?",chaoyang,0,,,2,2,71,1,39.888251,116.337655,37:44.5
1909,7881530,41545286,Shared room,??,"?????, ?",chaoyang,0,,1,1,1,24,1,39.919421,116.40191,09:09.9
1910,7885739,41571111,Entire home/apt,???,"???????, ??",chaoyang,0,,4,1,1,122,,39.838881,116.450105,53:25.4
1911,7886833,41227253,Private room,??,Jinsong/Panjiayuan,chaoyang,0,,3,1,1,34,1,39.879831,116.461697,03:44.5
1912,7886979,41227253,Private room,??,Jinsong/Panjiayuan,chaoyang,0,,3,1,1,35,1,39.879137,116.460959,03:37.4
1913,7887653,33875629,Entire home/apt,Beijing,Chaoyang,chaoyang,0,,2,1,1,53,3,39.993221,116.425141,51:28.1
1914,7887929,41585968,Entire home/apt,??,"?????15??, ?",dongcheng,0,,5,2,1,129,1,40.024099,116.438185,47:50.8
1915,7888108,29533398,Private room,??,"???, ?",dongcheng,0,,1,1,1,17,1,39.862359,116.285535,57:54.8
1916,7888275,29023257,Private room,Beijing,Jinsong/Panjiayuan,chaoyang,1,5,2,1,1,27,2,39.886549,116.465617,00:08.0
1917,7888308,35169417,Entire home/apt,Beijing,Shuangjing,chaoyang,1,5,5,2,2,109,1,39.900319,116.460259,51:06.4
1918,7888396,31454770,Entire home/apt,Beijing,"Shuangqing Road, Beijin",haidian,0,,,2,1,50,1,40.015415,116.342442,33:32.9
1919,7888415,41589161,Private room,Beijing,Fengtai,fengtai,0,,2,1,1,20,1,39.899364,116.215239,08:39.3
1920,7888997,21270349,Private room,Beijing,Zhuang,daxing,0,,1,1,1,24,1,39.922132,116.569233,59:57.8
1921,7889299,37369344,Entire home/apt,??,"????, ?",daxing,0,,2,1,1,161,1,39.920403,116.438734,52:43.7
1922,7889433,41227253,Private room,??,Jinsong/Panjiayuan,chaoyang,0,,3,1,1,34,1,39.880839,116.459377,03:45.1
1923,7891229,41604405,Private room,Beijing,Chaoyang Park/Tuan Jie Hu,chaoyang,0,,1,1,2,95,3,39.93588,116.473303,05:28.3
1924,7894146,41620644,Shared room,chaoyang,"changyingzhonglu, chaoyan",chaoyang,0,,1,1,1,100,1,39.926201,116.59935,06:44.7
1925,7895041,41625631,Shared room,Beijing,Liang Ma Qiao/Sanyuanqiao,chaoyang,0,,2,1,1,10,1,39.978375,116.458395,06:36.2
1926,7898544,22781273,Entire home/apt,Beijing,Third Road Jucun/Liucun,fengtai,0,,2,1,1,95,2,39.8893,116.339928,37:39.4
1927,7902577,41669656,Entire home/apt,??,"????, ?",daxing,0,,3,1,1,33,1,39.906646,116.215975,25:33.9
1928,7902946,41672408,Private room,Beijing,Beijin,daxing,0,,1,1,1,48,1,39.906287,116.443012,00:08.9
1929,7903105,38530557,Private room,Beijing,Fengtai,fengtai,0,,2,1,1,18,1,40.033401,116.512291,03:18.2
1930,7903153,29758218,Private room,?? Beijing,Chaoyang,chaoyang,0,,2,1,1,24,1,39.869865,116.354114,37:59.6
1931,7904992,41684148,Private room,Beijing,ITC,chaoyang,0,,1,1,0,34,,39.908993,116.473614,59:58.2
